"ID","EXPLANATION","POOLID","QUESTION","EXPLANATION_GRAPHIC","HINT","HINT_GRAPHIC","QUESTION_GRAPHIC","STATUS","TYPE","TITLE","GRAPHIC","NEXT_QUESTION","LESSONID","IS_ENGLISH","QUESTION_GRAPHICID","HINT_GRAPHICID","EXPLANATION_GRAPHICID"
"1605978332000","<p>Informationen vom Bundesamt für Sicherheit in der Informationstechnik zu sicherem Onlinekauf:</p><p><a href=""https://www.bsi-fuer-buerger.de/BSIFB/DE/DigitaleGesellschaft/EinkaufenImInternet/OnlineShoppingbeachten/shopping_was_beachten.html?nn=6597764"" rel=""noopener noreferrer"" target=""_blank"">https://www.bsi-fuer-buerger.de/BSIFB/DE/DigitaleGesellschaft/EinkaufenImInternet/OnlineShoppingbeachten/shopping_was_beachten.html?nn=6597764</a></p><p><span style=""color: rgb(0, 0, 0);"">Unter</span><strong style=""color: rgb(0, 128, 0);""> E-Commerce</strong> (<strong style=""color: rgb(0, 128, 0);"">E</strong>lectronic-<strong style=""color: rgb(0, 128, 0);"">Commerce</strong>, Elektronischer Handel) versteht man Ein- und Verkaufsvorgänge mittels Internet.</p><p>Vor jedem Kauf sollten man den entsprechenden Online-Händler genau überprüfen, beispielsweise:</p><ul><li>Impressum</li><li>Kontaktaufnahmemöglichkeit mit dem Händler</li><li>Geschäftsbedingungen</li><li>Umsatzsteuer-Identifikationsnummer</li><li>Bewertungen im Internet</li></ul><p><br></p><p>Bezahlungsmöglichkeiten sind:</p><ul><li>Kreditkarte</li><li>Vorabüberweisung</li><li>Direktüberweisung</li><li>Nachnahme</li><li>Überweisung nach Erhalt der Ware</li></ul>","33","Welche Begriffe passen zu ""Einkauf über das Internet""?",,"<p><span style=""color: rgb(0, 0, 0);"">Unter</span><strong style=""color: rgb(0, 128, 0);""> E-Commerce</strong> (<strong style=""color: rgb(0, 128, 0);"">E</strong>lectronic-<strong style=""color: rgb(0, 128, 0);"">Commerce</strong>, Elektronischer Handel) versteht man Ein- und Verkaufsvorgänge mittels Internet.</p><p>Vor jedem Kauf sollte man den entsprechenden Online-Händler genau überprüfen, beispielsweise:</p><ul><li>Impressum</li><li>Kontaktaufnahmemöglichkeit mit dem Händler</li><li>Geschäftsbedingungen</li><li>Umsatzsteuer-Identifikationsnummer</li><li>Bewertungen im Internet</li></ul><p><br></p>",,,"0","0","42 E-Commerce",,,"1606936480000","FALSE",,,
"1605978635000",,"33","Welches Symbol steht für ""Webseite aktualisieren""?",,"",,,"0","1","46 Aktualisieren Bilder fehlen",,,"1606935628000","FALSE",,,
"1605978781000","","33","Wie kann eine Webseite aktualisiert werden?",,"<p>Bild: Symbol Aktualisieren oder F5-Taste</p>","akutalisieren.jpg",,"0","0","46 Aktualisieren",,,"1606936480000","FALSE",,"638",
"1605978874000","<p>Beispiele f&#252;r Blogs: <a href=""http://scienceblogs.de/"">http://scienceblogs.de/</a>&#160; <a href=""http://www.scilogs.de"">http://www.scilogs.de</a></p><p>Ein <span style=""color: #008000;""><strong>Blog</strong> <span style=""color: #000000;"">oder</span> <strong>Weblog</strong> </span>ist ein meist &#246;ffentlich einsehbares Tagebuch, in dem eine Person, kurz <span style=""color: #008000;""><strong>Blogger</strong> </span>genannt, Aufzeichnungen f&#252;hrt, Sachverhalte oder Gedanken niederschreibt.&#160;</p><p><span style=""color: #008000;""><strong>Bei Blogs erscheinen neue Eintr&#228;ge automatisch oben.</strong></span></p><p>Ein Blog kann von den Lesern und Besuchern mithilfe eines <span style=""color: #008000;""><strong>RSS Feeds</strong></span> abonniert werden:<br />Man wird so automatisch &#252;ber neue Beitr&#228;ge informiert.</p><p>Twitter bietet <span style=""color: #008000;""><strong>Microblogs</strong> </span>an.</p>","97","Wofür eignet sich ein Blog oder Mikroblog ideal?",,"<p>Ein <strong style=""color: rgb(0, 128, 0);"">Blog</strong><span style=""color: rgb(0, 128, 0);""> </span><span style=""color: rgb(0, 0, 0);"">oder</span><span style=""color: rgb(0, 128, 0);""> </span><strong style=""color: rgb(0, 128, 0);"">Weblog</strong><span style=""color: rgb(0, 128, 0);""> </span>ist ein meist öffentlich einsehbares Tagebuch, in dem eine Person, kurz <strong style=""color: rgb(0, 128, 0);"">Blogger</strong><span style=""color: rgb(0, 128, 0);""> </span>genannt, Aufzeichnungen führt, Sachverhalte oder Gedanken niederschreibt.&nbsp;</p><p><strong style=""color: rgb(0, 128, 0);"">Bei Blogs erscheinen neue Einträge automatisch oben.</strong></p><p>Ein Blog kann von den Leser*innen und Besucher*innen mithilfe eines <strong style=""color: rgb(0, 128, 0);"">RSS Feeds</strong> abonniert werden:</p><p>Man wird so automatisch über neue Beiträge informiert.</p><p>Beispiel für einen Blog: <a href=""http://scienceblogs.de/"" rel=""noopener noreferrer"" target=""_blank"">http://scienceblogs.de/</a></p><p>Twitter bietet Microblogs an.</p>",,,"0","1","11 Blog",,,"1606934959000","FALSE",,,
"1605978914000","<p>Um Kinder vor ungeeigneten Webinhalten und unkontrollierter Internetnutzung zu sch&#252;tzen, gibt es Inhaltsfilter und Kindersicherungen.</p><p>F&#252;r Kinder sollte der Zugriff zum Internet eingeschr&#228;nkt werden:</p><p><strong><span style=""color: #008000;"">Zeitliche Einschr&#228;nkung</span></strong><br />Kindersicherung (Software) oder Einstellung am Modem.</p><p><strong><span style=""color: #008000;"">Inhaltliche Einschr&#228;nkung</span></strong><br />Ein Inhaltsfilter verhindert den Zugriff auf ungeeignete Inhalte im Web.</p><p><strong><span style=""color: #008000;"">Micorosft Edge</span></strong> bieten <strong><span style=""color: #008000;"">Family Safety</span></strong> an. In den Einstellungen von Edge findet sich die M&#246;glichkeit, auf das Kind abgestimmte Einstellungen vorzunehmen.</p><p>Weitere Informationen des BSI f&#252;r B&#252;rger:</p><p><a href=""https://www.bsi-fuer-buerger.de/BSIFB/DE/Service/Aktuell/Informationen/Artikel/Kinderschutz_11012016.html"">https://www.bsi-fuer-buerger.de/BSIFB/DE/Service/Aktuell/Informationen/Artikel/Kinderschutz_11012016.html</a></p>","33","Welche Vorrichtung bietet Kindern und Jugendlichen Schutz vor unangemessenen Inhalten aus dem Internet?",,"<p>Um Kinder vor ungeeigneten Webinhalten und unkontrollierter Internetnutzung zu sch&#252;tzen, gibt es Inhaltsfilter und Kindersicherungen.</p><p>F&#252;r Kinder sollte der Zugriff zum Internet eingeschr&#228;nkt werden:</p><p><strong><span style=""color: #008000;"">Zeitliche Einschr&#228;nkung</span></strong><br />Kindersicherung (Software) oder Einstellung am Modem.</p><p><strong><span style=""color: #008000;"">Inhaltliche Einschr&#228;nkung</span></strong><br />Ein Inhaltsfilter verhindert den Zugriff auf ungeeignete Inhalte im Web.</p><p><strong><span style=""color: #008000;"">Micorosft Edge</span></strong> bieten <strong><span style=""color: #008000;"">Family Safety</span></strong> an. In den Einstellungen von Edge findet sich die M&#246;glichkeit, auf das Kind abgestimmte Einstellungen vorzunehmen.</p><p>&#160;</p>",,,"0","1","48 Inhaltsfilter",,,"1606936480000","FALSE",,,
"1605978972000",,"33","Welche Maßnahmen verhindern bei der Übertragung von Daten einen unbefugten Zugriff?","sicher.jpg","<p><strong>HTTPs</strong> steht f&#252;r <strong>Hyper Text Transfer Protocol secure</strong>. Damit werden Daten einer Webseite sicher &#252;bertragen, indem die Daten verschl&#252;sselt werden. F&#252;r diesen Vorgang ist ein digitales Zertifikat notwendig, das mit der Seite &#252;bertragen wird.</p><p>Mit einem Klick auf das Schlosssymbol auf der Webseite werden weitere Informationen angezeigt.</p>","sicher.jpg",,"0","1","49 https",,,"1606936480000","FALSE",,"602","602"
"1605979235000",,"33","Welche Aussagen sind bezüglich Autovervollständigen richtig?",,"<p>Browser merken sich, was in Formularfelder auf Webseiten eingegeben wurde.</p><p>Gibt man etwas in ein Formularfeld (z. B. Name, Adressen, E-Mail) oder in Anmeldefelder (z. B. Benutzername und Kennwort) auf einer Webseite ein, wird die Eingabe beim n&#228;chsten Besuch der Webseite wieder verf&#252;gbar sein und man erspart sich das Eintippen.</p><p>Bei der Eingabe von Benutzername und Kennwort (beispielsweise eine E-Mail-, Banking- oder Shopping-Website) fragt allerdings der Browser nach, ob die Daten gespeichert werden sollen. Das Speichern von Kennw&#246;rtern ist im Browser standardm&#228;&#223;ig aktiviert, kann aber in den Optionen bzw. Einstellungen deaktiviert werden. Genauso ist das L&#246;schen der gespeicherten Passw&#246;rter hier m&#246;glich.</p><p>Auf &#246;ffentlichen Computern sollten Passw&#246;rter (z. B. Facebook, Twitter, E-Mail) nie gespeichert werden.</p>",,,"0","0","50 Autovervollständigen",,,"1606936480000","FALSE",,,
"1605979255000",,"33","Welche Aussagen sind über den Begriff Dialer richtig?",,"<p>Dialer-Programme führen die Einwahl auf Telefon-Mehrwertrufnummern heimlich durch, das heißt im Hintergrund und vom Benutzer/ von der Benutzer*in unbemerkt.</p><p>Sie fügen dem Opfer finanziellen Schaden zu, der z. B. über die Telefonrechnung abgerechnet wird.</p><p>Mit der großen Verbreitung von Breitbandanschlüssen sind Dialer-Programme heute kaum von Bedeutung.</p><p>Aber: Handy-Dialer gibt es immer häufiger, die teure Premiumnummern anrufen.</p>",,,"0","0","51 Dialer",,,"1606936480000","FALSE",,,
"1605979398000","<p>Ein Webbrowser ist ein Programm zur Darstellung von Webseiten. Jeder, der im Internet Seiten betrachtet, verwendet einen Webbrowser: Die bekanntesten Programme sind Edge von Microsoft, Firefox und Google Chrome.</p>","33","Für welche der Begriffe ist es sinnvoll, in der Hilfe des Browsers zu suchen?",,"",,,"0","0","54 Hilfefunktion 02",,,"1606935628000","FALSE",,,
"1605979492000",,"33","Was sollte zur eigenen Sicherheit bei der Arbeit im Internet gemacht werden?",,"<p><span style=""color: #008000;""><strong>Wer sich anmeldet, soll sich auch abmelden.</strong></span></p><p>Browserfenster nicht einfach schlie&#223;en!</p><p><span style=""color: #008000;""><strong>Funktion Abmelden</strong></span>: Wichtig f&#252;r Seiten, die durch ein Login zug&#228;nglich sind. So wird die Datenverbindung zu einem Internet-Angebot beendet. Viele Anbieter f&#252;hren nach einer gewissen Zeit, wenn keine<span class=""ILfuVd""><span class=""hgKElc""> Aktivit&#228;t festzustellen ist,</span></span> ein automatisches Logout durch. Bei Online-Banking ist diese Zeitspanne sehr kurz, z. B. 5 Minuten.</p><p><span style=""color: #008000;""><strong>Browser schlie&#223;en</strong></span>: Dies ist wichtig, wenn ein Rechner verwendet wird, zu dem mehrere Personen Zugang haben.</p>",,,"0","1","56 Sicherheit",,,"1606936480000","FALSE",,,
"1605979628000","<p><strong>Einige Beurteilungskriterien für eine Webseite</strong></p><p><strong>Autor*in und Herausgeber*in:</strong> Welche Qualifikation besitzen diese? Ist das vollständige Impressum vorhanden?</p><p><strong>Inhalt:</strong> Ist er übersichtlich und verständlich? Was sagen andere User dazu? Was gibt es für Bewertungen?</p><p><strong>Aktualisierung:</strong> Wird die Webseite gewartet?</p><p>Kauft man im Internet ein, ist eine Kontrolle der Webseite mit einem Webshop besonders wichtig:</p><ul><li>Impressum</li><li>Kontaktaufnahmemöglichkeit mit dem Händler</li><li>Geschäftsbedingungen</li><li>Umsatzsteuer-Identifikationsnummer</li><li>Bewertungen im Internet,</li></ul><p><br></p><p>Weiter Information zu dem Thema:</p><p><a href=""https://www.bsi-fuer-buerger.de/BSIFB/DE/DigitaleGesellschaft/EinkaufenImInternet/OnlineShoppingbeachten/shopping_was_beachten.html?nn=6597764"" rel=""noopener noreferrer"" target=""_blank"">https://www.bsi-fuer-buerger.de/BSIFB/DE/DigitaleGesellschaft/EinkaufenImInternet/OnlineShoppingbeachten/shopping_was_beachten.html?nn=6597764</a></p>","33","Was deutet auf eine seriöse Webseite hin? (3 richtig)",,"<p>Unseriöse bzw. fragwürdige Seiten erkennt man beispielsweise an folgenden Merkmalen:</p><ul><li>unvollständiges oder gar kein Impressum</li><li>keine Kontaktmöglichkeiten</li><li>Fehler im Text</li><li>schlechte Bewertung im Internet</li></ul><p><br></p>",,,"0","0","57 Seriöse Webseite",,,"1606935628000","FALSE",,,
"1605979634000","<p>Ein <span style=""color: #008000;""><strong>Blog</strong> </span>(von We<span style=""color: #008000;""><strong>b-Log</strong></span>) ist eine tagebuchartig gef&#252;hrte Webseite.</p><p>Themen eines Blogs k&#246;nnen Aufzeichnungen, Erlebnisse und Sachverhalte sein. Diese werden laufend erg&#228;nzt.</p><p>In <span style=""color: #008000;""><strong>Mikroblogs</strong> </span>werden kurze Textnachrichten bzw. Postings ver&#246;ffentlicht. Beispiel: Twitter</p><p>Beispiel f&#252;r Blogs: <a href=""https://scienceblogs.de/"">https://scienceblogs.de/</a></p><p>&#160;</p><p>&#160;</p><p>&#160;</p>","33","Was kann ein Blog sein?",,"<p>Ein <span style=""color: #008000;""><strong>Blog</strong> </span>(von We<span style=""color: #008000;""><strong>b-Log</strong></span>) ist eine tagebuchartig gef&#252;hrte Webseite.</p><p>Themen eines Blogs k&#246;nnen Aufzeichnungen, Erlebnisse und Sachverhalte sein. Diese werden laufend erg&#228;nzt.</p><p>In <span style=""color: #008000;""><strong>Mikroblogs</strong> </span>werden kurze Textnachrichten bzw. Postings ver&#246;ffentlicht. Beispiel: Twitter</p><p>Beispiel f&#252;r Blogs: <a href=""https://scienceblogs.de/"">https://scienceblogs.de/</a></p>",,,"0","0","58 Blog",,,"1606936480000","FALSE",,,
"1605979776000","<p>Online-&#220;bersetzungsprogramme wie Google (translate.google.com) oder DeepL &#252;bersetzen ganze Texte.</p>","33","Mit welcher Art von Programmen kann man fremdsprachige Texte online übersetzen?",,"<p><p class=""western""><span style=""font-size: small;"">Online-&#220;bersetzungsprogramme wie Google (translate.google.com) oder DeepL &#252;bersetzen ganze Texte.</span></p></p>",,,"0","1","60 Übersetzer",,,"1606936480000","FALSE",,,
"1605979812000",,"33","Was könnte ein Verstoß gegen das Urheberrecht sein?",,"<p>Das österreichische Urheberrecht schützt das geistige Eigentum der Urheber*in.</p><p>Dies können Werke der Tonkunst, bildenden Künste und Werke der Literatur sein. Das Urheberrecht schützt sowohl die geistigen als auch die finanziellen Interessen des Urhebers/ der Urheber*in.</p><p>Die Schutzfrist endet 70 Jahren nach dem Tode des Urhebers/ der Urheber*in.</p>",,,"0","0","61 Urheberrecht",,,"1606936480000","FALSE",,,
"1605979828000","<p>L&#246;schen des Verlaufs in Microsoft Edge:</p><p>Men&#252;punkt Verlauf, Browserdaten l&#246;schen</p><p>&#160;</p>","33","Was passiert, wenn der Verlauf im Browser gelöscht wird?",,"",,,"0","1","62 Verlauf",,,"1606936480000","FALSE",,,
"1605979877000",,"33","Wozu eignet sich ein Online-Kalender?",,"",,,"0","0","64 Kalender",,,"1606936480000","FALSE",,,
"1605979920000",,"33","Wozu eignet sich ein Online-Kalender?",,"",,,"0","0","64 Kalender 02",,,"1606935628000","FALSE",,,
"1605979922000","<p>Bei Microsoft Edge geht die Funktion Ausdruck der <strong>Markierung</strong> leider ab.</p>","33","Wie kann vor dem Ausdruck einer Webseite das Layout von Hoch- auf Querformat umgestellt werden?",,"",,,"0","0","65 Hoch- und Querformat",,,"1606936480000","FALSE",,,
"1605979952000",,"33","Wo besteht große Gefahr einer Infektion mit Computerviren?",,"",,,"0","0","29 Computerviren 02",,,"1606935628000","FALSE",,,
"1605980001000","<p><strong>HTTP (Hypertext Transfer Protocol):</strong> Es dient zur Übertragung von Webseiten.</p><p><strong>HTTPs (HTTP secure)</strong>: Es ist eine sichere verschlüsselte Datenübertragung z. B. für Online-Banking.<strong> (siehe Bild)</strong></p>","33","Was versteht man unter HTTP?","sicher.jpg","<p><strong>HTTP (Hypertext Transfer Protocol):</strong> Es dient zur Übertragung von Webseiten.</p><p><strong>HTTPs (HTTP secure)</strong>: Es ist eine sichere verschlüsselte Datenübertragung z. B. für Online-Banking.<strong> (siehe Bild)</strong></p>","sicher.jpg",,"0","0","32 HTTP",,,"1606934551000","FALSE",,"602","602"
"1605980851000",,"33","Welche Aussagen treffen auf Einmalkennwörter zu?",,"",,,"0","0","81 Einmalkennwörter",,,"1606935628000","FALSE",,,
"1605980858000",,"33","Was ist ein WAN?",,"<p><strong><span style=""color: #339966;"">WAN</span></strong>: Abk&#252;rzung f&#252;r <strong><span style=""color: #339966;"">W</span></strong>ide <strong><span style=""color: #339966;"">A</span></strong>rea <strong><span style=""color: #339966;"">N</span></strong>etwork</p>",,,"0","1","82 WAN",,,"1606935628000","FALSE",,,
"1605980902000",,"33","Welche Aussagen sind bezüglich Pop-ups richtig?",,"",,,"0","0","83 Popup",,,"1606935628000","FALSE",,,
"1605980967000",,"33","Was ist ein Blog?",,"",,,"0","1","01 Blog",,,"1605980967000","FALSE",,,
"1605981027000","<p>Ein Blog ist ein auf einer Website geführtes und damit meist öffentlich einsehbares Tagebuch. Die Nachrichten werden immer wieder aktualisiert, die neuen werden nach oben gereiht.</p>","33","Ein Reisender möchte laufend online über seine Erlebnisse berichten. Welches Werkzeug eignet sich dazu am besten?",,"<p>Ein Blog ist eine tagebuchartige und meist öffentlich geführte Webseite. Die Nachrichten werden immer wieder aktualisiert, die neuen werden nach oben gereiht.</p>",,,"0","1","84 Blog",,,"1606935628000","FALSE",,,
"1605981056000",,"33","Welches der Programme ist kein Browser?",,"",,,"0","1","01 Browser 02",,,"1607532576000","FALSE",,,
"1605981086000",,"33","Man löscht einen Eintrag in einem Blog. Was könnte zutreffen?",,"",,,"0","1","02 Blog",,,"1607532576000","FALSE",,,
"1605981099000",,"33","Was bietet E-Government? ",,"",,,"0","0","03 E-Government 02",,,"1607532576000","FALSE",,,
"1605981408000","<p>In Microsoft Edge wird Autovervollständigen von Formularen auf diese Art aktiviert:</p><ul><li>Einstellungen</li><li>Profil</li><li>Persönliche Informationen</li></ul>","33","Welche Aussagen sind bezüglich Autovervollständigen richtig?",,"",,,"0","0","05 Autovervollständigen",,,"1607532576000","FALSE",,,
"1605981412000",,"33","Welche Begriffe passen zu ""Einkauf über das Internet""? (2)",,"",,,"0","0","06 E-Commerce",,,"1607532576000","FALSE",,,
"1605981748000",,"33","Ist die Favoritenleiste in Edge eingeblendet?",,"",,"07_favoritenleiste.jpg","0","1","07 Favoritenleiste",,,"1607532576000","FALSE","640",,
"1605981898000",,"33","Was ist ein WAN?",,"",,,"0","0","08 WAN",,,"1607532576000","FALSE",,,
"1605981901000",,"33","Sind Texte genauso wie Fotos urheberrechtlich geschützt?",,"",,,"0","1","09 Urheberrecht",,,"1607532576000","FALSE",,,
"1605982021000","<p>Firefox: Einstellungen, Startseite</p>","33","In welchen Browsern kann die Startseite im Menüpunkt Einstellungen, Beim Start... festgelegt werden?","einstellungen-edge.jpg",,,,"0","0","10 Startseite",,,"1607532576000","FALSE",,,"641"
"1605982025000","<p>Die <strong>Impressumspflicht</strong> des Website-Betreibers (Informationspflicht) ist im E-Commerce-Gesetz (ECG) geregelt.</p><p>Kurz gesagt: Wird die Website&#160;mit einer Gewinnerzielungsabsicht ver&#246;ffentlicht, besteht sicher eine Impressumspflicht.</p>","33","Auf jeder Website sollte ein Impressum vorhanden sein. Was findet sich beispielsweise im Impressum?",,"",,,"0","0","11 Impressum",,,"1607532576000","FALSE",,,
